Ticker,Cluster_coefficient,ER_Cluster_Mean,ER_Cluster_Std,DP_Cluster_Mean,DP_Cluster_Std
GABC,0.6561085972850679,0.03681432737658607,0.011648771656275555,0.21408371040723984,0.03002812414975515
BHLB,0.5451505016722408,0.03633036404379544,0.011553270892969614,0.19212852365026278,0.018305919992167248
RBCAA,0.5927230046948356,0.03684523679189533,0.011513359529639135,0.20327347417840377,0.022793548692865092
PFBC,0.6512096774193549,0.036674129298635554,0.011758323369075655,0.22357056451612903,0.040374671652991724
OCFC,0.7833333333333333,0.037016112956523614,0.011946423088427641,0.22064615384615388,0.034671430092688235
PFC,0.7223529411764706,0.03705296421339466,0.011579316219791757,0.2135192156862745,0.028997020363711826
AMAL,0.7010535557506584,0.03688098398213401,0.011549023887386423,0.20625943810359962,0.023497401122291445
CTBI,0.5274914089347079,0.03618492205159445,0.011224581839668443,0.19005133161512028,0.01711501936218658
HFWA,0.5777395295467584,0.03666024195207136,0.011629022963390738,0.19694148020654045,0.019254816714305234
PEG,0.4888888888888889,0.03675372408940318,0.011200306250202869,0.2377111111111111,0.09339377369432128
LII,0.8095238095238095,0.036679380609141256,0.011586247385668104,0.23647619047619045,0.11974242165831102
DLTR,0.5636363636363636,0.03710399583151624,0.011416091131139457,0.23123636363636366,0.08302409752213152
CHRW,0.45751633986928103,0.036678248400041684,0.011134126272181358,0.23228758169934638,0.060457326253706464
CAVA,1.0,0.036999788443552804,0.01195904405017204,0.248,0.43206791443323195
BDC,0.6,0.035885992228034284,0.011771729894616669,0.231,0.13585822557893745
ADMA,0.6515151515151515,0.03697225991566199,0.011745382879717376,0.23839393939393938,0.07784346510533213
CORZ,0.6666666666666666,0.03647957104074895,0.01091026484883448,0.25216666666666665,0.19084185877187415
EIG,0.8888888888888888,0.03729340829797763,0.011391646992146528,0.23968888888888887,0.09009910220745243
MTZ,0.4230769230769231,0.03728462192525548,0.011140319611169293,0.23696153846153845,0.07413444011879483
COTY,0.42857142857142855,0.03666629900401949,0.011841864319056844,0.23976190476190473,0.1205823660425705
MDU,0.6209150326797386,0.03654279247688339,0.011438140804919023,0.2288562091503268,0.05794381046413728
WGS,0.7058823529411765,0.03646672278685415,0.01164412570875598,0.23297058823529412,0.062425657438678915
PYPL,0.0,0.03719021694072885,0.011146469486343073,0.0,0.0
GD,0.0,0.03595693287610757,0.011338091347085659,0.0,0.0
PAY,0.0,0.03670551241845635,0.011526583557200848,0.0,0.0
CRK,0.6,0.03701642325931549,0.011285465287798722,0.22940000000000002,0.15956535056553195
UTI,0.7,0.03661468678912791,0.011552013080508655,0.24280000000000002,0.15771186712810495
LQDT,0.5,0.03638017095912532,0.011134739124445526,0.2358333333333333,0.1938016688902405
CLOV,1.0,0.03746518720646047,0.011070238314747094,0.249,0.43265018916693676
IESC,0.5,0.03766089103977382,0.011292881491507612,0.24716666666666662,0.19685768309069443
ATMU,0.6666666666666666,0.036999655615059565,0.011853365568135215,0.24183333333333332,0.196425557569103
USLM,0.6888888888888889,0.03694673571475368,0.012082824328651738,0.23448888888888889,0.09041973960124233
UCB,0.7974358974358975,0.03661494325857764,0.011899150810788113,0.2176769230769231,0.034681106337546834
WSFS,0.7034482758620689,0.03689505337000347,0.01166197769421363,0.22148275862068964,0.042627274027524205
GEO,1.0,0.036625638429281494,0.011374229687296233,0.231,0.42168331341993703
WRBY,0.5,0.03623721515102819,0.011910582123908128,0.244,0.16520076056511146
LNG,0.7692307692307693,0.03647857996588957,0.011464387213415046,0.23446153846153847,0.07040187583622531
IRM,0.48484848484848486,0.036360438223267726,0.010894510065246244,0.23704545454545453,0.08163842066063651
MTG,0.5,0.03674699296456477,0.011621713778259409,0.24208333333333334,0.10035749304541729
AMRX,1.0,0.03698208857611266,0.011202070216296465,0.23933333333333331,0.2023045955276197
ICUI,0.3888888888888889,0.03639138731471961,0.011522836526255562,0.24269444444444446,0.10574662284586223
HIW,0.5636363636363636,0.037188756158917785,0.011286292178281568,0.2376,0.08637405476670047
HWKN,0.8,0.03626515652183535,0.012053170468775513,0.2332666666666667,0.13489243604678497
HROW,0.6785714285714286,0.03701134922485932,0.011453944441267579,0.2376785714285714,0.10686229891069862
MET,0.0,0.036962959161644465,0.011647524323231698,0.0,0.0
OUT,0.0,0.03694616128379814,0.011959515312250285,0.0,0.0
AYI,0.0,0.03714548604060219,0.011823190051890605,0.0,0.0
IDT,0.0,0.036877071303792246,0.011161919903832725,0.0,0.0
DLR,1.0,0.03660599975981545,0.011689013293558606,0.218,0.4130939925085411
ALL,0.0,0.03697651041404557,0.01193035655066365,0.0,0.0
KNF,0.0,0.0371142004859802,0.011737565738615018,0.0,0.0
GATX,0.8,0.03645786708971603,0.011106841540749686,0.2359,0.15895425900697488
NEM,0.0,0.0361577726524993,0.011133041813484948,0.0,0.0
CPRX,1.0,0.03660133127902436,0.01125582067335141,0.24000000000000002,0.1370194507558726
SRE,0.0,0.03704154698810055,0.011093556077193575,0.0,0.0
SNDR,0.7051282051282052,0.03615886892892739,0.011094401417951535,0.23547435897435898,0.07772770208836456
OXY,0.4,0.036711982183543254,0.011322563407374826,0.2405,0.1584767013313467
DVN,1.0,0.036803600463228094,0.011093409727029125,0.23866666666666667,0.2654091135456894
APA,0.0,0.03725683219668273,0.011665979366381774,0.0,0.0
CHRD,0.23809523809523808,0.03646522419592468,0.011776539371725398,0.2367142857142857,0.11868871013035207
MUR,0.5,0.03662066983488691,0.011416012981063288,0.2353333333333333,0.19647205382598634
CIVI,1.0,0.03720343269331596,0.011597849400483385,0.264,0.4410198391212106
BROS,0.0,0.03611048502207245,0.010794320881195921,0.0,0.0
ALHC,0.0,0.03709751318245313,0.01133234396978223,0.264,0.4410198391212106
RBLX,1.0,0.0366507930333475,0.011487398061211917,0.237,0.4254550646214145
GDYN,0.35714285714285715,0.036910296983167334,0.011403830248367063,0.23825,0.10712950367236704
JXN,0.0,0.03629932391127851,0.01161651716896512,0.25266666666666665,0.2724587846719214
PGNY,0.0,0.03664635883854672,0.011657458217369436,0.0,0.0
DOCU,0.7777777777777778,0.03653363974797934,0.011502818480778216,0.23988888888888887,0.09669548429657931
UPST,0.7619047619047619,0.037093828790125516,0.011601587170422548,0.23928571428571427,0.12122631012798682
TILE,0.4166666666666667,0.036893495236255645,0.01131277391732759,0.2336666666666667,0.09588030318429094
DAL,1.0,0.036928252499388185,0.011618036101636215,0.267,0.44261372200475996
PWR,0.5,0.036428921692204054,0.01157477905009911,0.2378333333333333,0.19889242591404746
VRT,0.0,0.03780043452555408,0.011655702870591157,0.0,0.0
EME,0.5,0.036893958911328156,0.011441987405841412,0.2325,0.19524538316830292
FIX,0.5,0.036860125918171435,0.011552842587780734,0.238,0.2015411646867347
STRL,1.0,0.03690932590987867,0.011752051177698085,0.24166666666666667,0.2607653238252073
IDYA,0.6,0.037033752529197564,0.01159157553425161,0.23650000000000002,0.15627594879626286
K,0.6666666666666666,0.03634496147289712,0.011824908688997552,0.23040000000000002,0.13145260154565136
RYAN,0.0,0.03654479513517425,0.011745766603388675,0.228,0.4197525368502163
EXR,0.0,0.03664760416761741,0.01169647196931711,0.0,0.0
NSA,0.0,0.03662663370061257,0.01092021312007785,0.245,0.4303024054780082
NCLH,0.0,0.036455591333316446,0.011610577055210985,0.0,0.0
HEI,0.0,0.03705912145217818,0.011563613797657794,0.0,0.0
UDR,0.7727272727272727,0.037000561569077516,0.011716734009500442,0.23757575757575755,0.07994120520473899
UTHR,0.6071428571428571,0.037249795090133535,0.011895198064877998,0.2374285714285714,0.10859340321169905
SNA,0.5333333333333333,0.03652787391528231,0.011348044292132015,0.23560000000000003,0.13061704300371427
BRBR,1.0,0.03726800324225864,0.012084606004202891,0.23910000000000003,0.16682031956275295
GBX,0.0,0.03687282581091868,0.011994209452249585,0.0,0.0
NUE,0.0,0.03672995468140663,0.011769745720789433,0.0,0.0
CLF,0.0,0.03709745588226816,0.011290595145408895,0.225,0.41779127509983927
MCHP,1.0,0.036832096894547146,0.011876841503028743,0.236,0.4248346554654934
ASH,0.6666666666666666,0.03684746658654266,0.011525439503932111,0.23066666666666663,0.25985973646987665
EPAC,0.4,0.03780194901086849,0.011300132436231862,0.23293333333333333,0.1289910885415941
EBAY,0.0,0.035733422826948705,0.011585614805589048,0.0,0.0
VMI,0.7142857142857143,0.036135571381489526,0.011242762036061681,0.2381428571428571,0.11661316553634994
TW,0.5,0.03673433192149892,0.011213051262737838,0.24816666666666662,0.19602028397466237
NXRT,0.47619047619047616,0.036929236886901085,0.011679544692163656,0.24128571428571427,0.12556867888410495
NJR,0.6,0.036568301894629195,0.01142052807692351,0.2356666666666667,0.1344096530898455
OGS,0.5833333333333334,0.03646035202928104,0.011633684266235221,0.2381666666666667,0.09751878913944163
MGEE,0.0,0.03645632672103425,0.011249252580610164,0.0,0.0
FCF,0.4994462901439646,0.037302470712563277,0.011482771731563524,0.2188361018826135,0.03291040632955488
FMBH,0.5299145299145299,0.036987706120811564,0.011246686300689777,0.22762962962962965,0.0436413154356413
EQT,0.0,0.03646541957351468,0.011857543497585527,0.0,0.0
EXE,0.0,0.03672511747950647,0.011939963911615298,0.0,0.0
AUR,0.0,0.03651454392261142,0.011202741010730677,0.0,0.0
WOLF,0.0,0.03696589255831627,0.011529636339006095,0.232,0.4223202035829619
SR,0.6666666666666666,0.03698206067052382,0.011691032777998796,0.2300952380952381,0.11883794873257446
CTRE,0.5238095238095238,0.03669068665802888,0.011632264597547522,0.2394285714285714,0.11285646807948599
BWIN,0.8333333333333334,0.0362492307693109,0.011640228672895112,0.23983333333333332,0.2003971559958932
PTGX,0.8,0.03642263574019461,0.011288490658634494,0.23773333333333335,0.13376047696734586
PDM,0.4444444444444444,0.036395838445698006,0.011305215448419923,0.24251111111111112,0.0913014578367547
DOV,0.0,0.03662321208955009,0.011391770327971704,0.0,0.0
CR,0.3333333333333333,0.037595820567126285,0.01217851628430643,0.24899999999999997,0.27480713856785505
DOW,0.0,0.036609366144722086,0.011146598469282286,0.24133333333333334,0.2578592256816848
LYB,0.0,0.036673677897213985,0.011806184159831383,0.0,0.0
WLK,0.0,0.03662950961745497,0.011026402607041129,0.0,0.0
CE,0.3333333333333333,0.03592519653634189,0.0112846672305784,0.2436,0.1405185116587329
LEA,0.16666666666666666,0.03705691579599373,0.010790100650902785,0.23066666666666666,0.1952146906411215
CVI,1.0,0.03673885595153391,0.011497030950226243,0.226,0.41844844258175834
KSS,0.0,0.03664154667089256,0.011819061177761752,0.0,0.0
RCKT,0.47619047619047616,0.03698149216073206,0.011507774639155798,0.24257142857142855,0.11764186463924647
ASB,0.8,0.0365866159551118,0.011248297227066398,0.22922222222222222,0.08934864694876903
CVBF,0.6813186813186813,0.03744542958369456,0.011292823553764174,0.23398901098901098,0.07285233778438364
ATSG,0.6476190476190476,0.037232513902624075,0.011526549245895466,0.23483809523809526,0.06727540778742719
HAL,0.3333333333333333,0.03721701393884233,0.01165211454780105,0.241,0.26095633604193547
PBF,0.3333333333333333,0.036121550830579406,0.01105432079671966,0.23066666666666663,0.25291889602789264
ATKR,0.3333333333333333,0.0366221516262316,0.011752731669208306,0.2336666666666667,0.2573789241123754
ZM,0.0,0.03649909069268796,0.011638039404760617,0.0,0.0
PTON,0.4666666666666667,0.036517740324771876,0.011715169527330283,0.24000000000000002,0.13419806344110355
DX,0.0,0.037170782310558335,0.01159599543205551,0.0,0.0
CHH,1.0,0.03725983209585227,0.01163797729263098,0.23999999999999996,0.26546274780177814
NRG,0.0,0.03623319886059413,0.011576763129960898,0.0,0.0
AM,0.0,0.037079783626901,0.01154319342066152,0.0,0.0
NVR,0.0,0.03677495719600195,0.011874459534082083,0.0,0.0
MHO,0.0,0.03673607641355474,0.011290895014219232,0.0,0.0
BIIB,0.0,0.0371321327032746,0.011518238974458384,0.0,0.0
BFH,1.0,0.036801566516002776,0.011874723575422838,0.24130000000000001,0.15436365549616313
Z,0.3333333333333333,0.036905904250591495,0.011649650203787283,0.24133333333333332,0.26298425099581035
FOUR,0.0,0.03658690361385599,0.011319103531809656,0.0,0.0
TWLO,0.5,0.03694774968821309,0.011999844934517747,0.24990000000000004,0.16470311811595165
PL,1.0,0.03616810681524562,0.011771429061442885,0.234,0.42358402168096876
L,0.0,0.036993421767969846,0.01206064085300649,0.0,0.0
TRU,0.3333333333333333,0.03635161651872095,0.01197427020171289,0.22966666666666666,0.19020591315863875
FNF,0.3333333333333333,0.03567076973187711,0.01101486138883754,0.23755555555555555,0.09297126438680231
BXP,0.6666666666666666,0.03639201149854654,0.011239618306274657,0.242,0.258526922201221
NMRK,0.4,0.03692034695726147,0.011791485314880074,0.2368,0.13315463500565858
WBS,0.6,0.036943671883972025,0.011537800014863608,0.2285,0.15479570960369576
FAF,0.0,0.036810770617530894,0.011937266840101702,0.0,0.0
GTY,0.4095238095238095,0.037123399744190336,0.01210140633893868,0.2276857142857143,0.05188468858727677
ALK,0.0,0.03668456894265296,0.011602108092555246,0.237,0.4254550646214145
AZPN,0.0,0.03697935775895791,0.011244267579181136,0.0,0.0
DG,1.0,0.03654154505487366,0.012003849442118054,0.246,0.4308940353145651
FYBR,0.6666666666666666,0.037014088675724324,0.011689565694699923,0.24216666666666667,0.20091763405299004
ZBRA,1.0,0.0368959572927497,0.011821378723716783,0.252,0.43437850393946137
LINE,0.03571428571428571,0.037106703231651196,0.011220881034235086,0.23396428571428574,0.1082359925399195
U,0.0,0.03680531206582852,0.01136058069713985,0.0,0.0
SRRK,0.0,0.03664077295932368,0.01131630225538858,0.0,0.0
PZZA,0.0,0.036804086760304076,0.011406387512901392,0.0,0.0
SVV,0.0,0.036407573677748974,0.011212538615007487,0.236,0.4248346554654934
CBRL,0.0,0.03696755635560594,0.01164296524160347,0.0,0.0
CASY,1.0,0.03657446871893847,0.012458672130441757,0.218,0.4130939925085411
FBNC,0.6641025641025641,0.03642634864531192,0.011164588831089683,0.2203192307692308,0.034754446881243135
NWBI,0.5666666666666667,0.03680465918343554,0.011640025700575906,0.23104000000000002,0.050050653465832
TRUP,1.0,0.03684437448590181,0.012093863074950608,0.236,0.4248346554654934
NHI,0.0,0.03671422748621849,0.011096493087546393,0.268,0.4431392245924213
NMIH,0.0,0.036930063039053565,0.011978200958188117,0.236,0.4248346554654934
PAA,0.0,0.03784767182375758,0.012165774960473962,0.0,0.0
PAGP,0.0,0.03725557174394246,0.011401897910691761,0.233,0.42295376802895357
BJ,0.0,0.0369206679685865,0.011524371338333483,0.0,0.0
BBNX,0.0,0.036714695224880085,0.011710640176691975,0.24033333333333332,0.26870239812203817
BOH,0.7741935483870968,0.03701806039473236,0.01175323026790615,0.22386881720430107,0.04067387697654911
EDR,1.0,0.037520408686150634,0.011659560372510803,0.252,0.43437850393946137
NLY,0.0,0.03697371244329083,0.011959216646723895,0.0,0.0
AGNC,0.0,0.035981938030589994,0.011733818662678442,0.0,0.0
TRN,0.6666666666666666,0.03658032238493012,0.011309225117613625,0.22433333333333333,0.25963172158477726
RBRK,1.0,0.036841029165053,0.011314365682590451,0.226,0.41844844258175834
BRC,0.0,0.03643786065079109,0.011948096928915759,0.0,0.0
CLH,0.0,0.03703876962309943,0.011574287254937605,0.234,0.42358402168096876
SPXC,0.0,0.03626077404292049,0.011476586805290382,0.0,0.0
BV,0.0,0.03702763504444377,0.01096896092619169,0.236,0.4248346554654934
CIEN,1.0,0.0362621701552318,0.011881034981374777,0.24999999999999997,0.19772367133391314
UNFI,0.8,0.036633841811726325,0.011385496196652113,0.23770000000000002,0.1576501302364307
LAUR,1.0,0.036490730057501815,0.011507416744643556,0.25,0.27124449040224496
TOL,0.0,0.036205147046170186,0.011833098700706523,0.0,0.0
TMHC,0.0,0.036234476829096945,0.011307817871220578,0.0,0.0
GKOS,0.0,0.036802243910429286,0.011323682492997474,0.0,0.0
AORT,0.0,0.03630088191824533,0.011229876529632525,0.0,0.0
KVYO,0.0,0.037299790233078084,0.01143444222528387,0.0,0.0
AXGN,0.0,0.036221838336713164,0.011660169028979098,0.247,0.4314825340348983
UMH,0.5,0.03623973960254815,0.011983286240744837,0.2368333333333333,0.19657838061799435
INVA,0.3333333333333333,0.03648980669713515,0.011272859115044666,0.2516666666666667,0.20611683778256484
AIZ,0.0,0.03626263985419376,0.01112306061118337,0.0,0.0
RVLV,0.0,0.03686443434065229,0.011571130734430519,0.231,0.4216833134199371
LPX,0.5,0.03684402697084066,0.011879957066922261,0.2363333333333333,0.187716137983847
VLY,0.6666666666666666,0.03675492663160011,0.011759164650106157,0.2313333333333333,0.2668759605769868
FFIN,0.6942528735632184,0.03706709750086525,0.011222701981340889,0.226816091954023,0.041908816464447676
UBSI,0.7052631578947368,0.036851403158802705,0.0109201358362016,0.23394736842105263,0.05508468399703962
SBCF,0.6571969696969697,0.0366031333882017,0.011217825067170045,0.22366477272727275,0.03836900567425369
STEL,0.7433155080213903,0.03708667247309065,0.011649702730766473,0.22448663101604277,0.037071229916651356
CNOB,0.9333333333333333,0.03611048062296394,0.011301096033319791,0.23960000000000004,0.1271709750742904
SUM,0.0,0.0370387551951916,0.011802245770476278,0.0,0.0
PAHC,0.0,0.036462819629390894,0.011408153625831955,0.234,0.4235840216809688
RGLD,0.0,0.0369846989478782,0.010954470706318133,0.0,0.0
GATO,0.0,0.03735476729019871,0.011440543436904512,0.0,0.0
BRKL,0.34285714285714286,0.03688923668358532,0.01188620113838133,0.23210476190476192,0.06748179535451687
ACA,0.0,0.0367137876231614,0.011555109860938292,0.0,0.0
SEZL,0.0,0.03694540158508428,0.011232121492437738,0.0,0.0
BFC,0.678030303030303,0.03669019894713137,0.011537704195280935,0.22373295454545455,0.038283652390155715
HESM,0.0,0.037011756331855966,0.011606504639699134,0.0,0.0
NBHC,0.9095238095238095,0.036909238922252285,0.011538981704789187,0.23108095238095236,0.05345336753279286
CUBE,0.0,0.037400892191662066,0.011702807059156078,0.0,0.0
7LX.F,1.0,0.036597498811027376,0.01153585051049069,0.241,0.4279043141896353
LUNR,0.0,0.03746176377847546,0.011710107375235387,0.0,0.0
FRT,0.0,0.036948178589690926,0.01180598496474214,0.23,0.42104308244795724
LAD,0.0,0.03649788038148318,0.011930691430862025,0.0,0.0
ATEN,0.0,0.0371915579270516,0.01188154912630082,0.235,0.42421097929562707
KD,0.0,0.03699337556296395,0.011574328814280858,0.0,0.0
FRME,0.8086021505376344,0.03628924564409625,0.012028638104524545,0.22647956989247311,0.03978176251290606
WSBC,0.9084967320261438,0.03702037670578477,0.011378219232832493,0.23256209150326795,0.05820685711750583
RNST,0.8614718614718615,0.03663879968646106,0.011339296688571926,0.230012987012987,0.051575368104198056
HCKT,1.0,0.03748154136638588,0.011616213264516914,0.254,0.4355154115225702
IBOC,0.7251461988304093,0.03667383556677092,0.011459516383291773,0.22936257309941518,0.05730761159817857
AX,0.6911764705882353,0.03678292083872382,0.011131845772243241,0.23161029411764708,0.06340706891571245
PEBO,0.7252747252747253,0.036506798864064494,0.011087259111627402,0.2335824175824176,0.07355028154357005
MTSI,0.0,0.036467670664410715,0.011587973313457348,0.0,0.0
LUMN,0.0,0.036701597864843165,0.011503021898304055,0.0,0.0
FNB,0.6388888888888888,0.03673283897500854,0.011344970069971535,0.23761111111111113,0.09618122471918471
KMPR,1.0,0.0366057877182083,0.01183555226464554,0.235,0.2600392243027073
HSTM,0.3333333333333333,0.037092045706899425,0.011615948640456493,0.2363333333333333,0.2522987408899511
CACI,0.0,0.036504047265184386,0.011623911350858655,0.0,0.0
ZETA,0.0,0.03711943847366776,0.011639896523704304,0.0,0.0
PII,0.0,0.037022818049965725,0.011657849320841735,0.0,0.0
WFRD,0.0,0.036324458415963094,0.01194293770886059,0.0,0.0
MODG,0.6,0.03681426559633287,0.011519491963879542,0.23810000000000003,0.1585039857969304
PEGA,0.0,0.036996749682292406,0.01074846405338808,0.0,0.0
MAC,1.0,0.036973194504924964,0.011795972480582218,0.244,0.4297076315922824
TPC,0.0,0.037181692520895294,0.011645951967527133,0.0,0.0
DINO,0.0,0.03731183301985005,0.011634019356890794,0.0,0.0
NWE,0.0,0.037602599483451106,0.011791990499380895,0.0,0.0
HR,0.0,0.03688146113628378,0.011856899768171721,0.0,0.0
ACT,0.0,0.03716202244049591,0.011498338422369572,0.237,0.4254550646214145
USM,0.0,0.03675828736425269,0.011500990765131931,0.0,0.0
OXLC,0.0,0.03604373350503975,0.010915180148699678,0.0,0.0
INOD,1.0,0.0368310686412352,0.011278113354805492,0.248,0.43206791443323195
AUB,0.5454545454545454,0.037308143272212664,0.011475484815115587,0.235530303030303,0.07806563119283481
SBSI,0.8214285714285714,0.036618087004949486,0.011553018482145176,0.23485714285714282,0.10799286261945319
MTH,0.0,0.036517810497235174,0.0115263813382049,0.244,0.42970763159228237
KBH,0.0,0.03654294287834168,0.011736156514232168,0.0,0.0
TPH,0.0,0.036514800488487986,0.011138334593428863,0.0,0.0
PPBI,1.0,0.0373603550875955,0.011434334677252645,0.246,0.4308940353145651
LOPE,0.0,0.03671481193092201,0.011601167035618561,0.0,0.0
TIPT,1.0,0.0364570253625473,0.011083679987421883,0.23660000000000003,0.16001889277846554
XRAY,0.0,0.03692352637443322,0.011879691607617923,0.24466666666666662,0.27241959301210167
MSGS,1.0,0.037179036161082736,0.012147578246360886,0.2303333333333333,0.2633424351049711
MNKD,0.0,0.03637245267458662,0.0114588141551316,0.0,0.0
NWN,1.0,0.03632838924043794,0.01130724855602544,0.265,0.44155403969386353
TCBK,0.8023715415019763,0.03667910077131393,0.011851447221575453,0.22621343873517785,0.048879572067802725
GSHD,0.0,0.03646434479275982,0.011929553512364646,0.0,0.0
JBI,0.9333333333333333,0.036630938032198405,0.011849149401792006,0.22866666666666668,0.1366146128396601
SRCE,0.8070175438596491,0.036661796101574294,0.011216829615630005,0.2312222222222222,0.060034835044825756
MCRI,0.0,0.036502805681737416,0.01183271174899279,0.0,0.0
WABC,1.0,0.03649527942003107,0.01152988817106648,0.242,0.2606691252091082
WTTR,1.0,0.036452230278538285,0.01127371325386727,0.25,0.4332293707583636
TTMI,0.0,0.03658313206747256,0.011372143831772449,0.0,0.0
SM,0.0,0.036791069695049805,0.011983909446694517,0.0,0.0
SITM,0.0,0.03586638146290032,0.010941606191100003,0.0,0.0
HI,0.0,0.03657976479664425,0.011562146822048034,0.235,0.4242109792956271
BNL,0.0,0.03662975783324778,0.011543874235949438,0.0,0.0
RWT,0.0,0.03618455607613551,0.011310464532315833,0.0,0.0
GIC,0.0,0.03688449101223979,0.011646575050027745,0.0,0.0
PTEN,0.0,0.03678695413362979,0.011155873220307377,0.0,0.0
VTLE,0.0,0.03694413867148673,0.011446839997903866,0.264,0.4410198391212106
HOPE,0.6,0.036083320736752744,0.011079035777613835,0.24286666666666668,0.13820835878964852
APLS,0.0,0.03670476259044095,0.011268540792943545,0.0,0.0
TXG,0.0,0.037482045417065166,0.012067219634364674,0.0,0.0
SLVM,0.0,0.036340500954142874,0.011571033849916663,0.0,0.0
CWK,1.0,0.03640109509835432,0.01200310184553013,0.23320000000000002,0.1335666293987139
HNI,1.0,0.03637112318447049,0.011582490050765781,0.24766666666666665,0.26783008639321987
DK,0.0,0.03672893400211453,0.011096709968028553,0.0,0.0
WAFD,0.0,0.03676691320162759,0.011709007185012792,0.0,0.0
DV,0.0,0.036708193179903335,0.01153106590417641,0.0,0.0
COUR,0.0,0.03738495126670084,0.011755728106453025,0.0,0.0
OFG,0.6666666666666666,0.03671741819969539,0.011484953540254039,0.236,0.2576244754878122
EQC,0.0,0.036316647151555616,0.011358352113468785,0.0,0.0
AGIO,0.0,0.03622307162100885,0.012003321252991816,0.0,0.0
STBA,0.4,0.03628301700807176,0.011465170726499248,0.2379,0.16799348740892253
NTLA,1.0,0.03642277806573142,0.011754762669714333,0.271,0.44469850096077085
IBTA,0.0,0.036303251691249615,0.011655825678982523,0.0,0.0
GTII.CN,0.0,0.03719462861763206,0.011644136393348754,0.0,0.0
INSW,0.0,0.0371034925983615,0.011432361353902158,0.0,0.0
LPG,0.0,0.03615560816359337,0.011765665883453694,0.0,0.0
ALEX,0.0,0.03693623152091621,0.012176787225513781,0.235,0.4242109792956271
EYE,0.0,0.03640406953400923,0.011991274219550544,0.0,0.0
OPFI,0.0,0.03642208279851674,0.011204279506775244,0.0,0.0
